chartmetric_artist_id,cpp_rank,spotify_popularity,spotify_followers,spotify_monthly_listeners,spotify_listeners_to_followers_ratio,facebook_likes,facebook_talks,youtube_channel_views,youtube_subscribers,wikipedia_views,soundcloud_followers
1351045,88949.0,32,5000,31209.0,6.2418,140504.0,186.0,,,,240.0
873401,22699.0,40,5000,54124.0,10.8248,,,,,2976.0,5250.0
857516,115112.0,27,5000,22151.0,4.4302,4291.0,32.0,,,18.0,
410148,289691.0,14,5000,1303.0,0.2606,,,,,,
299933,34569.0,46,5000,211220.0,42.244,1106.0,140.0,1259422.0,8400.0,,1651.0
237384,85063.0,33,5000,44694.0,8.9388,7930.0,164.0,,,,
99469,174688.0,22,5000,7925.0,1.585,2369.0,2.0,,,8.0,
35408,73366.0,36,5000,46886.0,9.3772,16880.0,143.0,6927.0,784.0,,28921.0
1627343,123003.0,20,5001,2544.0,0.5086982603,,,,,212.0,
1265872,44814.0,26,5001,6633.0,1.326334733,,,,,1380.0,
1098984,25153.0,30,5001,17596.0,3.5184963010000003,28345.0,996.0,382275.0,3820.0,2072.0,
825146,129763.0,20,5001,5827.0,1.165166967,,,,,149.0,
770005,9067.0,50,5001,345522.0,69.090581884,6925.0,134.0,,,6723.0,196.0
706340,154975.0,28,5001,12966.0,2.592681464,,,,,,
492867,38790.0,26,5001,6130.0,1.225754849,9478.0,127.0,,,1890.0,
429503,137764.0,55,5001,15164.0,3.032193561,69909.0,317.0,,,,331.0
341434,43461.0,39,5001,125099.0,25.014797040999998,56169.0,816.0,175654.0,511.0,15.0,47997.0
306266,197016.0,26,5001,5878.0,1.175364927,5630.0,4.0,,,,825.0
304667,175861.0,24,5001,7903.0,1.5802839430000002,,,,,1.0,15.0
1410946,140326.0,33,5002,16472.0,3.293082767,,,,,,
845727,233191.0,25,5002,3440.0,0.68772491,24591.0,106.0,,6.0,,
831385,155285.0,30,5002,11790.0,2.357057177,444650.0,24197.0,14443.0,228.0,5.0,
723939,87356.0,35,5002,38604.0,7.717712915,,,,,24.0,4809.0
531668,61253.0,38,5002,81377.0,16.268892443,1837.0,114.0,174707.0,1270.0,,569.0
479390,57148.0,28,5002,6126.0,1.224710116,1023.0,14.0,21487932.0,507000.0,77.0,
472727,150494.0,20,5002,3048.0,0.6093562575,5349.0,20.0,33913.0,487.0,104.0,
317586,134798.0,27,5002,14122.0,2.823270692,5761.0,7.0,,,,8320.0
171138,275999.0,11,5002,1327.0,0.2652938824,4937.0,0.0,,,13.0,1.0
3336347,59404.0,43,5003,94348.0,18.858285029,,,,,,
1721199,64066.0,43,5003,81894.0,16.368978613,,,,,,
1373588,50412.0,39,5003,92415.0,18.47191685,47626.0,4315.0,,,232.0,
786719,45616.0,30,5003,15770.0,3.152108735,395884.0,1175.0,52987080.0,295000.0,208.0,
635803,90113.0,32,5003,40670.0,8.129122526,,,,,7.0,
541835,27342.0,30,5003,23409.0,4.678992603999999,431.0,0.0,,,2359.0,
493443,295811.0,11,5003,1312.0,0.2622426544,3083.0,49.0,38177.0,316.0,,348.0
325156,108106.0,34,5003,22609.0,4.519088547,21693.0,468.0,,,48.0,5.0
9372,240762.0,15,5003,3039.0,0.6074355387,7059.0,3.0,,,4.0,95.0
695766,44204.0,13,5004,1032.0,0.206235012,10245.0,9.0,,,2265.0,
654356,89014.0,33,5004,38083.0,7.610511591,565.0,3.0,,,,10095.0
495653,10690.0,56,5004,752038.0,150.287370104,,,,,582.0,5446.0
475960,73253.0,42,5004,61183.0,12.226818545,,,,,,0.0
410132,272852.0,13,5004,1328.0,0.2653876898,9132.0,16.0,352039.0,2860.0,,373.0
203974,313023.0,23,5004,753.0,0.1504796163,,,,,,
189886,21083.0,8,5004,979.0,0.1956434852,,,,,7077.0,
126065,231635.0,9,5004,1022.0,0.2042366107,1718.0,5.0,,,58.0,
3401419,47341.0,48,5005,119059.0,23.788011988,,,878227.0,6550.0,,9377.0
1410812,127958.0,34,5005,17524.0,3.501298701,,,,,,49.0
776031,78000.0,40,5005,56118.0,11.212387612,,,,,,
277284,87688.0,32,5005,39243.0,7.8407592410000015,1714.0,3.0,,,21.0,21.0
225853,39360.0,44,5005,170871.0,34.14005994,1568.0,70.0,,,29.0,716.0
224264,190459.0,27,5005,7002.0,1.399000999,,,,,5.0,
216920,128327.0,41,5005,16316.0,3.25994006,5916.0,5.0,,,5.0,1669.0
209382,55068.0,38,5005,95544.0,19.08971029,6181.0,10.0,423623.0,2600.0,,4519.0
3538073,340705.0,16,5006,5.0,0.0009988014383,1014.0,,,,8.0,
510477,107117.0,32,5006,29024.0,5.797842589,,,,,,
498252,158505.0,26,5006,11079.0,2.213144227,22776.0,30.0,96613.0,3640.0,,1009.0
312698,174011.0,20,5006,4215.0,0.8419896125,13527.0,254.0,,,7.0,8272.0
198233,158107.0,26,5006,5263.0,1.051338394,202942.0,233.0,,,57.0,
147603,204332.0,20,5006,3549.0,0.7089492609,,,,,9.0,
85286,94334.0,32,5006,35130.0,7.017578905,46512.0,18.0,16896.0,32.0,1.0,
67590,57219.0,36,5006,93428.0,18.663204155,101.0,0.0,,,24.0,
756496,172318.0,23,5007,9758.0,1.94887158,18270.0,40.0,13576.0,518.0,,
745302,17245.0,55,5007,481958.0,96.25684042299999,4128.0,24.0,124444.0,2420.0,,1245.0
667676,33799.0,13,5007,117095.0,23.386259236999997,60340.0,174.0,,,1857.0,
570055,49376.0,44,5007,119475.0,23.861593769000002,,,272804.0,2050.0,15.0,
422913,30911.0,28,5007,8888.0,1.775114839,,,54976.0,1310.0,27.0,
90161,51578.0,39,5007,94443.0,18.86219293,,,,,231.0,
62146,122722.0,33,5007,20558.0,4.105851807,,,,,6.0,
3430911,387176.0,9,5008,38.0,0.007587859425,170.0,,,,,
3349788,110803.0,36,5008,26988.0,5.388977636,,,,,,
969205,22299.0,5,5008,525.0,0.1048322684,,,,,5080.0,
763734,216340.0,24,5008,4020.0,0.802715655,24080.0,557.0,,,3.0,
483542,229961.0,15,5008,2005.0,0.4003594249,1979.0,38.0,,,30.0,
251725,124957.0,29,5008,20055.0,4.004592652,,,,,7.0,
176301,73007.0,39,5008,59752.0,11.931309904,5497.0,5.0,,,,12604.0
85026,178135.0,21,5008,5318.0,1.061900958,15116.0,607.0,1042159.0,1900.0,23.0,895.0
82048,53563.0,42,5008,101654.0,20.298322684000002,3419.0,10.0,2237689.0,4400.0,,950.0
1674870,119133.0,33,5009,23886.0,4.76861649,,,,,,
492130,42307.0,42,5009,150925.0,30.130764624,4032.0,106.0,575751.0,3330.0,4.0,47.0
459402,7561.0,41,5009,115913.0,23.140946297,3825598.0,8545.0,,,9840.0,
420386,7998.0,59,5009,1161742.0,231.93092433599998,,,,,,
197488,69985.0,38,5009,61323.0,12.242563385999999,6485.0,3.0,26349.0,97.0,12.0,
130416,160209.0,24,5009,8659.0,1.728688361,3316.0,5.0,460973.0,,10.0,775.0
63181,63679.0,37,5009,68598.0,13.694949092,65432.0,41.0,,,33.0,15389.0
36558,267929.0,16,5009,2134.0,0.4260331403,4905.0,53.0,,,,11.0
1105536,68797.0,35,5010,36372.0,7.25988024,,,,,222.0,2969.0
648657,127585.0,30,5010,12722.0,2.539321357,,,323292.0,1520.0,45.0,
560709,70476.0,42,5010,65669.0,13.10758483,,,,,32.0,
452454,125235.0,36,5010,8591.0,1.714770459,3207.0,0.0,,,41.0,14098.0
433738,7416.0,60,5010,1068065.0,213.18662674700002,,,,,1273.0,
184504,108223.0,31,5010,23337.0,4.658083832,7796.0,479.0,119335.0,146.0,24.0,
102180,41220.0,42,5010,163794.0,32.693413174,,,25014.0,19.0,12.0,10.0
64386,83819.0,35,5010,40963.0,8.176247505,16368.0,59.0,,,,14647.0
47638,81566.0,21,5010,5970.0,1.191616766,65692.0,303.0,,,536.0,20068.0
890528,136723.0,33,5011,13474.0,2.688884454,,,,,6.0,
716904,162338.0,26,5011,9912.0,1.978048294,7279.0,19.0,1073108.0,,1.0,19.0
423408,86521.0,35,5011,33251.0,6.635601676,17070.0,889.0,4355341.0,24700.0,,
409396,173904.0,25,5011,9026.0,1.801237278,,,,,,
214746,83049.0,36,5011,39089.0,7.800638595,3599.0,1.0,169253.0,,,616.0
195071,114870.0,36,5011,20339.0,4.058870485,2739.0,6.0,,378.0,51.0,
55916,158638.0,23,5011,10764.0,2.148074237,,,,,9.0,
11827,249587.0,14,5011,1576.0,0.3145080822,5661.0,3.0,,,12.0,0.0
1642351,173983.0,19,5012,7764.0,1.5490822030000002,233.0,8.0,19415.0,229.0,4.0,142.0
1154674,172146.0,24,5012,10073.0,2.009776536,,,,,,
730290,226135.0,22,5012,2479.0,0.494612929,,,,,6.0,
347540,94628.0,29,5012,30023.0,5.990223464,5058.0,3.0,130948.0,1320.0,,11761.0
273359,134856.0,36,5012,17975.0,3.5863926580000003,28645.0,51.0,,,,149.0
103819,130547.0,26,5012,16595.0,3.311053472,9262.0,5.0,,,9.0,1137.0
13337,59688.0,38,5012,79684.0,15.898643256,233.0,0.0,,,59.0,
1119961,73326.0,41,5013,53337.0,10.639736685,9894.0,588.0,,,,3252.0
483770,147615.0,22,5013,11310.0,2.256134051,2361.0,235.0,,,16.0,
469125,113303.0,26,5013,14986.0,2.989427489,4230.0,0.0,,,51.0,6628.0
449465,205350.0,21,5013,4150.0,0.8278475962,12682.0,159.0,,,4.0,575.0
422620,270335.0,23,5013,1857.0,0.3704368642,,,,,,
413974,127380.0,25,5013,14576.0,2.9076401360000004,,,,,,10421.0
401133,194806.0,20,5013,5414.0,1.079992021,,,9356.0,28.0,7.0,
393686,159672.0,31,5013,11276.0,2.249351686,,,24908.0,60.0,9.0,
316971,120102.0,27,5013,16551.0,3.301615799,51175.0,106.0,2592086.0,4790.0,26.0,
271026,218069.0,23,5013,3762.0,0.750448833,10169.0,8.0,,,12.0,
221609,146799.0,23,5013,8188.0,1.633353281,5830.0,6.0,,,25.0,
40121,123897.0,28,5013,18150.0,3.620586475,10700.0,1061.0,591059.0,2980.0,5.0,
751743,14050.0,32,5014,32181.0,6.418228959,1321.0,39.0,16764199.0,281000.0,6164.0,3276.0
743264,54314.0,34,5014,44701.0,8.915237335,16417.0,3.0,,,698.0,
734940,24146.0,48,5014,337281.0,67.26785002,,,,,,4250.0
557774,122261.0,32,5014,21984.0,4.384523335,,,,,,11.0
487952,86947.0,27,5014,7029.0,1.401874751,212990.0,1988.0,634383.0,5610.0,681.0,
217580,175029.0,26,5014,9162.0,1.827283606,,,0.0,0.0,,
141841,83175.0,36,5014,39628.0,7.903470283,2768.0,3.0,1165879.0,2140.0,35.0,
110105,68873.0,32,5014,32293.0,6.440566414,,,612926.0,410.0,418.0,
107481,107387.0,30,5014,23483.0,4.683486239,4422.0,316.0,,,115.0,
103167,127010.0,25,5014,8667.0,1.728560032,7603.0,19.0,,,110.0,
96149,119628.0,28,5014,19444.0,3.877941763,16324.0,284.0,4331.0,25.0,22.0,
1149996,,0,5015,,,,,,,,
714406,12817.0,30,5015,21926.0,4.372083749,189675.0,1953.0,,,5420.0,
210530,68348.0,34,5015,67968.0,13.552941176,,,,,23.0,
184282,268500.0,12,5015,2503.0,0.4991026919,26808.0,103.0,,,,
156933,165991.0,24,5015,5838.0,1.164107677,3823.0,445.0,,,57.0,
50316,34725.0,14,5015,1788.0,0.35653040880000003,162213.0,816.0,,,2686.0,
26316,154680.0,21,5015,7845.0,1.564307079,,,63640.0,169.0,38.0,
1500889,56716.0,27,5016,5896.0,1.175438596,,,,,1009.0,12414.0
331907,242726.0,18,5016,3431.0,0.6840111643000001,,,,,,343.0
225929,149286.0,30,5016,12165.0,2.425239234,10231.0,82.0,243762.0,711.0,3.0,36.0
157772,76040.0,33,5016,56138.0,11.191786284,,,,,6.0,
112507,100616.0,31,5016,31464.0,6.272727272999999,,,4966.0,2.0,,2.0
44188,228695.0,19,5016,4731.0,0.9431818182,964.0,0.0,,,,102.0
18154,85989.0,28,5016,25680.0,5.119617225,61982.0,214.0,,,,47701.0
1019510,90779.0,20,5017,3220.0,0.6418178193999999,9988.0,11.0,,,370.0,79.0
838146,10572.0,37,5017,31256.0,6.230017939,,,,,9110.0,17146.0
638288,137286.0,13,5017,1459.0,0.2908112418,16968.0,10.0,,,216.0,
459839,207990.0,14,5017,1431.0,0.2852302173,640.0,0.0,8572.0,182.0,40.0,
432042,301529.0,17,5017,459.0,0.09148893761,5926.0,4.0,,,5.0,630.0
316711,142428.0,22,5017,4530.0,0.9029300379,285960.0,365.0,,,,1838.0
299564,66223.0,28,5017,18151.0,3.617899143,25587.0,308.0,,,479.0,
172595,310357.0,5,5017,489.0,0.09746860674,,,2943533.0,4860.0,,
155860,108274.0,32,5017,22818.0,4.548136336000001,30053.0,2937.0,573606.0,1110.0,27.0,
52700,94442.0,29,5017,20293.0,4.044847518,152.0,3.0,8127105.0,48700.0,,6084.0
5243,65708.0,35,5017,52321.0,10.428742276,60269.0,2591.0,4973725.0,9880.0,36.0,124.0
1043761,201357.0,18,5018,3323.0,0.6622160223,7197.0,6.0,,,39.0,
881360,23920.0,53,5018,250637.0,49.947588681000006,51373.0,734.0,21011403.0,50100.0,649.0,
407145,79431.0,34,5018,30141.0,6.006576325,1320.0,0.0,,,24.0,1331.0
322749,50455.0,38,5018,105123.0,20.949182941,,,975732.0,1760.0,86.0,1227.0
124310,244182.0,15,5018,1440.0,0.2869669191,6037.0,49.0,,,13.0,6.0
109543,69801.0,39,5018,59516.0,11.860502192,3414.0,223.0,432814.0,724.0,40.0,
774780,13214.0,38,5019,313.0,0.06236302052,2395844.0,0.0,,,7388.0,
647152,64448.0,36,5019,61636.0,12.280533970999999,,,2896738.0,9050.0,100.0,1011.0
585469,108262.0,23,5019,12277.0,2.446104802,,,,,,41146.0
237170,79595.0,34,5019,49961.0,9.954373381,778.0,2.0,78591.0,294.0,22.0,
43590,90493.0,33,5019,40370.0,8.043434947,3490.0,3.0,,,,4446.0
3542033,77526.0,44,5020,55083.0,10.972709163,,,,,52.0,
1731198,234922.0,16,5020,7247.0,1.443625498,,,,,,
1388447,420731.0,0,5020,4.0,0.0007968127490000001,,,,,24.0,
889713,32326.0,49,5020,246589.0,49.121314741000006,,,,,,
717729,6760.0,37,5020,40996.0,8.166533865,,,635275028.0,295000.0,8.0,
498237,85190.0,31,5020,30132.0,6.002390438,,,157863.0,1050.0,1.0,25806.0
484762,117805.0,14,5020,2612.0,0.5203187251,804.0,3.0,8291147.0,40700.0,,
272703,209149.0,26,5020,5353.0,1.066334661,,,79912.0,238.0,,
228081,166656.0,27,5020,9022.0,1.797211155,24272.0,16.0,0.0,0.0,,192.0
810650,9531.0,58,5021,933727.0,185.964349731,2611.0,57.0,2218347.0,5930.0,,3285.0
174477,272385.0,12,5021,1340.0,0.2668791077,3235.0,35.0,158999.0,,,1588.0
17626,43649.0,24,5021,11340.0,2.25851424,11841.0,11.0,,,1074.0,10554.0
1641578,,0,5022,13.0,0.002588610115,,,,,,294.0
1462722,14475.0,16,5022,6477.0,1.289725209,,,,,10549.0,
1427094,41495.0,44,5022,161012.0,32.061330147,500.0,0.0,146464.0,1250.0,,789.0
155616,117832.0,33,5022,20059.0,3.994225408,12258.0,1432.0,273636.0,1540.0,21.0,
46738,7574.0,61,5022,1136350.0,226.274392672,9027.0,18.0,,,49.0,
1334735,46311.0,48,5023,104088.0,20.722277523,,,,,47.0,
1019556,75442.0,38,5023,60048.0,11.9546088,,,,,,
776175,99630.0,34,5023,27436.0,5.462074457000001,14620.0,10.0,1571467.0,26000.0,3.0,
550598,97848.0,30,5023,29208.0,5.8148516820000005,4631.0,154.0,813.0,643.0,,131.0
515012,143806.0,21,5023,5608.0,1.116464264,17554.0,6.0,231986.0,2230.0,82.0,145.0
309228,113538.0,18,5023,4920.0,0.9794943261,,,48633070.0,44300.0,,30322.0
172232,126502.0,24,5023,10626.0,2.115468843,6069.0,29.0,,,143.0,281.0
1358851,74110.0,39,5024,56371.0,11.220342357,1598.0,8.0,,,,8903.0
561718,123220.0,10,5024,1673.0,0.3330015924,,,,,246.0,
540467,123240.0,25,5024,20625.0,4.105294586,109.0,0.0,,0.0,,26.0
517438,30123.0,45,5024,216037.0,43.000995223000004,1553.0,54.0,40515.0,1300.0,271.0,1031.0
502869,96987.0,33,5024,34472.0,6.861464968,5558.0,33.0,,,,
490415,215925.0,36,5024,4358.0,0.8674363057,611.0,41.0,706639.0,1310.0,4.0,
477970,12321.0,32,5024,36181.0,7.201632166,,,60549146.0,491000.0,7390.0,
439055,96100.0,30,5024,30788.0,6.128184713,8565.0,6.0,,,3.0,11152.0
3476904,36356.0,46,5500,179436.0,32.624727273000005,,,,,177.0,
1562949,202321.0,33,5500,5925.0,1.077272727,,,,,,206.0
1406906,348278.0,7,5500,488.0,0.08872727273,,,,,,
909524,225833.0,13,5500,1714.0,0.3116363636,,,,,,
807400,253029.0,14,5500,3327.0,0.6049090909,,,,,,
545449,17481.0,42,5500,86367.0,15.703090909,7815.0,52.0,,,4198.0,38650.0
543964,188040.0,22,5500,4133.0,0.7514545455,19141.0,8.0,62721.0,101.0,15.0,358.0
334759,192188.0,23,5500,5129.0,0.9325454545,21682.0,14.0,671897.0,2000.0,,517.0
250924,144267.0,26,5500,6926.0,1.259272727,35007.0,40.0,,,84.0,
42762,80154.0,33,5500,42354.0,7.700727272999999,19946.0,0.0,,,,19471.0
420282,124416.0,23,5501,11778.0,2.141065261,30320.0,23.0,,,,19254.0
325535,179980.0,37,5501,4059.0,0.7378658426000001,,,,,,4937.0
165212,162624.0,33,5501,9513.0,1.729321941,7210.0,20.0,60026.0,326.0,,1528.0
86247,58436.0,42,5501,59816.0,10.873659335,1918.0,4.0,375499.0,2520.0,267.0,7983.0
3613603,387983.0,6,5502,77.0,0.01399491094,,,,,,
3528180,160009.0,34,5502,7630.0,1.3867684480000002,,,,,5.0,
1695371,80032.0,47,5502,50309.0,9.143765903,,,,,,2415.0
525481,25239.0,53,5502,328916.0,59.781170483000004,32.0,3.0,10624.0,271.0,,636.0
314001,112776.0,39,5502,23759.0,4.31824791,26397.0,776.0,,,,593.0
62630,64969.0,41,5502,73606.0,13.378044348,,,717186.0,2460.0,7.0,
5764,173168.0,26,5502,8362.0,1.5198109780000002,35364.0,17.0,1309865.0,5040.0,,
1282021,252944.0,15,5503,3393.0,0.6165727785,6982.0,53.0,,,,
1152351,301897.0,12,5503,839.0,0.1524622933,26149.0,30.0,,,,22.0
927548,166483.0,32,5503,9803.0,1.781391968,,,728865.0,3010.0,,
547011,49873.0,31,5503,26266.0,4.773032891000001,39742.0,15.0,13118950.0,55100.0,753.0,1368.0
308935,137232.0,29,5503,13352.0,2.42631292,13427.0,53.0,,,15.0,
650655,6232.0,39,5504,89368.0,16.236918605,2359.0,5.0,1554197.0,9020.0,15289.0,3085.0
407174,10595.0,35,5504,9867.0,1.792696221,340.0,1.0,2537.0,5.0,8212.0,202.0
398666,47335.0,41,5504,136390.0,24.780159884,,,,,32.0,
66405,108565.0,30,5504,26065.0,4.735646802,44.0,0.0,,,,
55478,77255.0,26,5504,13153.0,2.38971657,16225.0,9.0,,,417.0,6936.0
1417396,65475.0,25,5505,7135.0,1.29609446,,,,,540.0,
1216674,110223.0,36,5505,28196.0,5.121889192,,,,,,
914546,96536.0,34,5505,34659.0,6.2959128070000006,2919.0,7.0,,,,171.0
791909,184845.0,25,5505,7195.0,1.306993642,4092.0,,,,,
651742,68494.0,39,5505,67807.0,12.317347865999999,651.0,14.0,38560.0,624.0,,323.0
455656,22146.0,33,5505,30615.0,5.561307902,,,53859193.0,394000.0,2295.0,
329966,128405.0,24,5505,7424.0,1.348592189,,,61916.0,523.0,23.0,
188537,96792.0,11,5505,1274.0,0.2314259764,20585.0,17.0,1256509.0,2110.0,427.0,
160626,142429.0,26,5505,14018.0,2.546412352,4313.0,14.0,,,7.0,
21548,131947.0,29,5505,14456.0,2.625976385,21577.0,158.0,,,5.0,452.0
1152807,94461.0,38,5506,39064.0,7.094805667,,,,,,
486059,117337.0,29,5506,16186.0,2.9397021430000003,,,4861430.0,7040.0,19.0,1.0
475823,68121.0,25,5506,14768.0,2.682164911,37172.0,587.0,57627461.0,121000.0,75.0,
318227,234820.0,12,5506,1611.0,0.2925899019,3065.0,10.0,2406.0,170.0,11.0,
309468,57290.0,36,5506,83880.0,15.234289866,245.0,32.0,,,137.0,
212572,49523.0,39,5506,76739.0,13.937341082,723.0,2.0,6312655.0,128000.0,,525.0
198522,28959.0,34,5506,32011.0,5.813839448,4440.0,46.0,,,,
27098,134685.0,25,5506,8723.0,1.584271704,,,,,96.0,8.0
586686,7223.0,37,5507,70462.0,12.794988197,7527.0,4.0,,,35.0,722.0
567725,181240.0,25,5507,7790.0,1.414563283,,,,,,
492290,151689.0,17,5507,2285.0,0.4149264572,6716.0,14.0,,,111.0,304.0
439427,29370.0,35,5507,9430.0,1.71236608,,,97349.0,617.0,2426.0,13938.0
275408,186975.0,26,5507,6152.0,1.117123661,,,,,9.0,58.0
136288,35820.0,26,5507,8914.0,1.618667151,,,6555776.0,17400.0,2180.0,
27344,,0,5507,54.0,0.009805701834,,,,,,
904953,240603.0,17,5508,2622.0,0.4760348584,23407.0,71.0,,,6.0,5.0
698093,114296.0,32,5508,24930.0,4.526143791,7256.0,1245.0,40109.0,353.0,,440.0
314783,14443.0,41,5508,126971.0,23.052106028,,,,,,28654.0
300553,107308.0,38,5508,30005.0,5.447530864,,,,,,
206508,12310.0,51,5508,522296.0,94.824981845,,,,,2316.0,20230.0
177914,25897.0,35,5508,50219.0,9.117465505,49075.0,1857.0,599398.0,20600.0,42.0,2748.0
100157,187867.0,21,5508,4667.0,0.8473129993,5037.0,26.0,8210.0,128.0,8.0,116.0
92704,80015.0,33,5508,36871.0,6.694081336,6348.0,5.0,191656.0,760.0,107.0,2124.0
884605,39149.0,35,5509,47973.0,8.708113995,4628.0,170.0,634933.0,48300.0,1221.0,1092.0
334677,82273.0,36,5509,47884.0,8.691958612999999,19636.0,52.0,,,,
314131,178681.0,20,5509,3155.0,0.5726992195,64724.0,1707.0,1404504.0,12800.0,17.0,367.0
312123,49320.0,26,5509,14472.0,2.626974042,,,335776.0,730.0,507.0,
311241,271380.0,10,5509,1192.0,0.2163732075,15819.0,50.0,,,8.0,
308616,216852.0,21,5509,4207.0,0.7636594662999999,,,177726.0,202.0,,
212448,83908.0,30,5509,34972.0,6.34815756,33982.0,128.0,,,,27872.0
191101,103281.0,43,5509,23620.0,4.287529497,4477.0,,,,,
1427089,146204.0,19,5510,6409.0,1.163157895,,,,,99.0,
795192,146697.0,27,5510,11474.0,2.082395644,,,,,30.0,2.0
659924,169227.0,23,5510,10070.0,1.827586207,,,,,,
573436,128682.0,27,5510,17619.0,3.197640653,2648.0,2.0,239225.0,1000.0,,1787.0
284791,103333.0,23,5510,6520.0,1.183303085,6732.0,,24879136.0,128000.0,25.0,
127840,112550.0,26,5510,18624.0,3.3800362980000003,,,,,,16682.0
790020,32918.0,39,5511,43667.0,7.923607331,,,,14.0,1564.0,4.0
737078,112155.0,27,5511,14931.0,2.709308655,55057.0,134.0,2365325.0,42100.0,,
545375,159155.0,24,5511,7597.0,1.378515696,7643.0,4.0,,,35.0,113.0
355894,106338.0,20,5511,7041.0,1.277626565,185093.0,154.0,,,193.0,
318640,113573.0,28,5511,23268.0,4.222101252,,,,,31.0,
3649395,82189.0,35,5512,51734.0,9.385703919,,,,,,
3614960,,1,5512,47.0,0.008526850508,,,,,,509.0
877597,97995.0,30,5512,26410.0,4.791364296,12938.0,3.0,,,11.0,16635.0
626969,119952.0,22,5512,7212.0,1.308417997,18848.0,6.0,20553912.0,62600.0,8.0,3118.0
615490,132964.0,25,5512,9737.0,1.766509434,,,,,70.0,71.0
436513,52359.0,42,5512,101233.0,18.365928882000002,2211.0,225.0,742467.0,3670.0,65.0,
423781,124129.0,26,5512,11721.0,2.126451379,2798.0,19.0,129816.0,269.0,70.0,
282133,62625.0,38,5512,79204.0,14.369375907,,,,,,9019.0
236164,87715.0,35,5512,39917.0,7.241835994,8204.0,361.0,1260001.0,830.0,,99.0
3526588,113317.0,34,5513,23865.0,4.32885906,2173.0,,,,14.0,425.0
1662463,178775.0,12,5513,1369.0,0.2483221477,,,,,125.0,40.0
1113355,94669.0,47,5513,33995.0,6.166334119,2375.0,0.0,,,,
1006225,68219.0,37,5513,18928.0,3.43333938,,,,,414.0,
904108,115322.0,7,5513,875.0,0.15871576269999998,42761.0,143.0,,,,65459.0
475819,95314.0,29,5513,19111.0,3.466533648,,,13525.0,127.0,209.0,15.0
430491,107671.0,36,5513,23748.0,4.3076364960000015,,,46372.0,104.0,15.0,16.0
387664,73753.0,36,5513,55866.0,10.13350263,50975.0,230.0,,,,9088.0
320323,125071.0,27,5513,13878.0,2.517322692,,,,,32.0,
187569,89539.0,34,5513,24915.0,4.519317976,,,,,73.0,
159760,87373.0,25,5513,7244.0,1.313985126,29181.0,480.0,29431436.0,56400.0,,
97747,97472.0,32,5513,27937.0,5.067476873,7422.0,36.0,,,90.0,
96879,48720.0,42,5513,123049.0,22.319789588000003,3655.0,52.0,,,,5870.0
1706051,478225.0,4,5514,322.0,0.05839680812000001,12945.0,5481.0,,,,22.0
1357940,288029.0,20,5514,614.0,0.1113529198,,,,,,682.0
1134348,5892.0,52,5514,458762.0,83.199492202,7137.0,1811.0,973248.0,2190.0,,5090.0
860707,118314.0,31,5514,21669.0,3.929815016,446.0,4.0,246904.0,709.0,,141.0
792579,106537.0,30,5514,29830.0,5.409865796,,,,,,
657427,140069.0,26,5514,5323.0,0.9653608995,,,,,95.0,
632077,217515.0,23,5514,4725.0,0.8569096843999999,9941.0,7.0,,,,
98798,81152.0,30,5514,8205.0,1.488030468,40233.0,1090.0,786360.0,6290.0,279.0,535.0
45798,70067.0,35,5514,63657.0,11.544613710999998,,,,,43.0,
40190,132701.0,29,5514,16568.0,3.00471527,12678.0,209.0,,,3.0,4.0
4893,36236.0,39,5514,84472.0,15.319550236,,,141236930.0,650000.0,41.0,3393.0
1352112,114724.0,30,5515,18917.0,3.430099728,189.0,7.0,,,,13903.0
1208840,111831.0,29,5515,12078.0,2.190027199,3296.0,4.0,,,10.0,33456.0
867463,30015.0,22,5515,8470.0,1.5358114230000002,97211.0,1444.0,68824249.0,,77.0,
307967,348757.0,6,5515,580.0,0.1051677244,37507.0,5667.0,0.0,0.0,,
3480007,153065.0,32,5516,11650.0,2.112037708,,,,,,
735775,229093.0,23,5516,3465.0,0.6281725888,,,,,,
308498,128402.0,29,5516,18881.0,3.422951414,6579.0,4.0,280084.0,1750.0,,181.0
68040,143723.0,30,5516,14748.0,2.673676577,2844.0,12.0,,,,747.0
18879,154069.0,26,5516,10552.0,1.912980421,4081.0,49.0,,,17.0,
1708140,126421.0,30,5517,17923.0,3.24868588,,,,,33.0,
1376620,318062.0,17,5517,166.0,0.03008881639,,,,,1.0,
1363900,137617.0,23,5517,16434.0,2.978792822,,,,,,
885835,77265.0,5,5517,478.0,0.08664129056,1324528.0,1426.0,,,713.0,77.0
735526,108201.0,51,5517,25148.0,4.558274425,14410320.0,749.0,8777261.0,13300.0,,
630786,186676.0,24,5517,7307.0,1.324451695,5593.0,11.0,22997.0,111.0,,
587981,140431.0,33,5517,15501.0,2.809679173,,,29865.0,27.0,,
498522,297893.0,10,5517,1342.0,0.2432481421,585.0,23.0,9168.0,72.0,,
423149,34516.0,45,5517,215953.0,39.143193765,5168.0,7.0,,,10.0,
402718,110089.0,30,5517,19916.0,3.609932935,,,52011.0,120.0,191.0,
115079,110981.0,27,5517,6549.0,1.187058184,41244.0,1039.0,,,182.0,
5263,219462.0,16,5517,3042.0,0.5513866232,7160.0,2.0,250848.0,823.0,11.0,1104.0
1659170,114098.0,39,5518,26362.0,4.7774556,,,,,,
